batch,records_seen,mse,mse_moving_avg_100
11154,356928,1394.8508431121998,1661.6297026700877
11155,356960,296.8608907634642,1646.1546023086905
11156,356992,245.60008110865945,1638.8905502313785
11157,357024,2793.9410906485214,1661.0022306032295
11158,357056,1940.1098901382923,1677.3075150806758
11159,357088,1580.9861202642203,1685.2810960347074
11160,357120,1086.1949687507638,1693.9901549290423
11161,357152,460.763521609382,1696.5917629825933
11162,357184,403.11184581892445,1698.6577787987487
11163,357216,274.24644045649114,1700.5977872674077
11164,357248,1200.7892229011468,1699.5237588128148
11165,357280,165.61672380765654,1692.8953711048734
11166,357312,494.9717417391695,1691.5359698432326
11167,357344,2083.833642865922,1702.7316683613803
11168,357376,907.828329671874,1709.0063321043647
11169,357408,144.26965386471713,1695.0621970732375
11170,357440,285.654368331894,1693.6252278821066
11171,357472,488.33306717343373,1695.142521198276
11172,357504,1320.474810402895,1702.6764648120768
11173,357536,434.72809212111656,1704.098550163909
11174,357568,337.6405480877499,1704.9929241192613
11175,357600,3081.1656471008623,1732.6040916861305
11176,357632,3764.0044691393737,1726.3132558986815
11177,357664,299.60046863778155,1717.5458616847257
11178,357696,2636.076329739259,1740.3953713881863
11179,357728,330.5255768643018,1737.3465472233208
11180,357760,620.2343510150766,1739.3471273537848
11181,357792,395.86596489035867,1736.209911346007
11182,357824,1125.3249721218913,1735.798052163526
11183,357856,638.5145209037357,1736.6246486253137
11184,357888,4279.164174092033,1765.0924824024012
11185,357920,1015.9690995304375,1761.526092630705
11186,357952,1266.9343893603634,1769.2039690694241
11187,357984,1075.4698796973994,1776.9561558368307
11188,358016,300.75609658077735,1771.0054947640247
11189,358048,321.1023014524593,1768.567402898937
11190,358080,1023.3470401761717,1768.9367875363332
11191,358112,3440.978350860842,1797.4800912375927
11192,358144,305.133579118467,1798.0739336937177
11193,358176,641.6716489868362,1799.185584025878
11194,358208,1541.7791427531583,1808.409363780567
11195,358240,201.26345567807263,1806.8703432867214
11196,358272,817.7861427991461,1791.9980041082404
11197,358304,1475.133337714487,1806.3585044763597
11198,358336,1583.6493948389661,1796.378856301032
11199,358368,3049.5467557709535,1823.8134686511378
11200,358400,1621.6365929014646,1839.2985288835698
11201,358432,998.6545180933772,1832.8188595840275
11202,358464,2624.2407123821586,1850.2250157140193
11203,358496,947.6952607651634,1858.4576038196503
11204,358528,180.19697909209816,1803.7622538497815
11205,358560,325.2260913317393,1798.0536982972985
11206,358592,336.49919946105166,1796.7135823544122
11207,358624,302.0658261385823,1792.4313098894156
11208,358656,386.0069115787276,1788.9610342915532
11209,358688,200.6451708658198,1781.4323282159694
11210,358720,240.92108457811378,1774.7925657388334
11211,358752,569.4490905101511,1775.8694278231196
11212,358784,415.2699265550734,1773.0410157345877
11213,358816,396.21303852729443,1771.6820323106585
11214,358848,649.1640158316264,1772.2331736693243
11215,358880,79.3451581134035,1769.060982728382
11216,358912,1851.7967847176985,1614.5649551862687
11217,358944,934.665164224617,1594.1530332592804
11218,358976,1043.8483816735086,1603.0908577258174
11219,359008,962.5215994616118,1596.4148123684786
11220,359040,242.88181679101717,1594.076164728786
11221,359072,947.6570803650765,1422.8309975081302
11222,359104,122.5200413702577,1411.3260076572953
11223,359136,1004.5330730272598,1298.6428741999434
11224,359168,210.30795545411195,1286.090765984836
11225,359200,753.8442460943495,1287.1612807692766
11226,359232,529.439864592441,1047.2394500955372
11227,359264,530.7025394905002,1049.475306591429
11228,359296,880.0191982639027,1048.7149960575753
11229,359328,190.87006843389818,1046.1249400667434
11230,359360,594.745062249743,1006.7606094734672
11231,359392,1282.5409728995544,999.6897971794209
11232,359424,277.2937615556064,999.8199273680368
11233,359456,1080.2635132625437,994.5898151624276
11234,359488,263.31477090506553,965.8873057095402
11235,359520,2280.7919134305657,962.2485663797033
11236,359552,287.84834215557,961.7475312377599
11237,359584,3460.6950774696434,995.0407768629917
11238,359616,478.46427709310575,991.3084257855439
11239,359648,441.021686404138,979.4188717132481
11240,359680,591.2267153814817,982.7234437997267
11241,359712,1067.1806695025998,990.0738489402537
11242,359744,271.00060811053777,988.4083804047101
11243,359776,461.95386074944486,969.930255108371
11244,359808,447.70283474828386,967.748339544385
11245,359840,729.4438270724618,971.4858438258326
11246,359872,440.76952709512943,965.4694258306358
11247,359904,419.9313470681092,965.6225725521055
11248,359936,674.8270714178383,962.6724757717901
11249,359968,458.00931941515177,951.1120302315095
11250,360000,1452.3926927518046,949.178815506958
11251,360032,227.43274656905282,945.6310831474368
11252,360064,946.8705487897895,928.7201375400196
11253,360096,564.6085364533336,932.5097005669834
11254,360128,461.6210472619392,923.1774026084809
11255,360160,120.62020229544495,921.4149957238006
11256,360192,415.15672703553827,923.1105621830695
11257,360224,207.93059304206605,897.250457207005
11258,360256,2220.454307827961,900.0539013839016
11259,360288,847.8440077712797,892.7224802589722
11260,360320,514.2520387746866,887.0030509592115
11261,360352,1318.0139379490925,895.5755551226086
11262,360384,1122.3438342163004,902.7678750065825
11263,360416,359.68443908257893,903.6222549928433
11264,360448,455.3264946355421,896.1676277101873
11265,360480,667.8805386260995,901.1902658583717
11266,360512,359.0081553292301,899.8306299942723
11267,360544,175.82643496044844,880.7505579152175
11268,360576,251.59593727172503,874.188233991216
11269,360608,204.28806403918432,874.7884180929607
11270,360640,234.21201010800067,874.2739945107219
11271,360672,516.0984214560041,874.5516480535475
11272,360704,714.8642042946482,868.4955419924651
11273,360736,76.73859350791345,864.915647006333
11274,360768,1994.7550894243059,881.4867924196984
11275,360800,6354.82920469355,914.2234279956253
11276,360832,514.9019872520719,881.7324031767523
11277,360864,102.80609395724596,879.764459429947
11278,360896,854.1052100482033,861.9447482330365
11279,360928,292.42230425214126,861.5637155069148
11280,360960,250.26671500965884,857.8640391468607
11281,360992,1758.2606312321866,871.487985810279
11282,361024,631.7189463605338,866.5519255526655
11283,361056,688.283975764177,867.04962010127
11284,361088,390.3395819801705,828.1613741801513
11285,361120,1382.9733653164494,831.8314168380114
11286,361152,331.45486326882985,822.4766215770961
11287,361184,494.60519456483996,816.6679747257704
11288,361216,367.7975440986637,817.3383892009492
11289,361248,193.84589711718783,816.0658251575965
11290,361280,2881.990306637188,834.6522578222067
11291,361312,800.5647123382018,808.2481214369803
11292,361344,447.7931490280078,809.6747171360756
11293,361376,960.8944090771796,812.8669447369791
11294,361408,2544.046078700553,822.8896140964531
11295,361440,197.1527951030394,822.8485074907028
11296,361472,1255.6487077659622,827.227133140371
11297,361504,234.41906977774977,814.8199904610036
11298,361536,397.31935012017783,802.9566900138157
11299,361568,4197.125381085742,814.4324762669637
11300,361600,309.82488077795637,801.3143591457285
11301,361632,246.2598238553441,793.7904122033482
11302,361664,1890.5807111290012,786.4538121908165
11303,361696,6517.959180776261,842.1564513909275
11304,361728,578.6893606709741,846.1413752067162
11305,361760,388.38137979377893,846.7729280913367
11306,361792,318.61689540823943,846.5941050508086
11307,361824,480.2421573899296,848.3758683633222
11308,361856,335.42750323089786,847.870074279844
11309,361888,521.7145436398908,851.0807680075845
11310,361920,256.65800281639696,851.2381371899675
11311,361952,738.6573402862358,852.9302196877284
11312,361984,343.24701017040974,852.2099905238816
11313,362016,732.6444639448182,855.5743047780568
11314,362048,1007.9660890013506,859.162325509754
11315,362080,324.4024527009461,861.6128984556294
11316,362112,2177.9639692443543,864.8745703008959
11317,362144,746.8193591482152,862.996112250132
11318,362176,353.6089254181269,856.0937176875783
11319,362208,211.47190181760863,848.5832207111382
11320,362240,1619.8714010709346,862.3531165539373
11321,362272,1142.9618636030598,864.306164386317
11322,362304,951.504790684691,872.5960118794613
11323,362336,6380.4618999616205,926.355300148805
11324,362368,284.24224936783156,927.0946430879421
11325,362400,421.4197693317431,923.7703983203161
11326,362432,424.9863017049335,922.7258626914411
11327,362464,259.11743775513594,920.0100116740875
11328,362496,8757.290859750869,998.7827282889572
11329,362528,821.7125906105064,1005.0911535107231
11330,362560,159.13420171155383,1000.7350449053413
11331,362592,117.07100635392055,989.0803452398849
11332,362624,725.4406351235772,993.5618139755645
11333,362656,583.2897155441116,988.5920759983801
11334,362688,481.72203123065253,990.776148601636
11335,362720,214.61007386873823,970.1143302060178
11336,362752,614.6144721251572,973.3819915057137
11337,362784,632.6535994879656,945.1015767258971
11338,362816,1054.0509052509829,950.8574430074758
11339,362848,2267.515867646085,969.1223848198952
11340,362880,479.05039990167074,968.0006216650971
11341,362912,960.8874323374047,966.9376892934451
11342,362944,1720.6819174501375,981.434502386841
11343,362976,1616.789215439812,992.9828559337449
11344,363008,798.0165156360074,996.4859927426221
11345,363040,427.827061472855,993.469825086626
11346,363072,926.0544106604098,998.3226739222788
11347,363104,441.1175590754409,998.5345360423521
11348,363136,972.5004840289378,1001.5112701684632
11349,363168,789.5896106649905,1004.8270730809616
11350,363200,769.8419103982873,998.0015652574265
11351,363232,222.01132142536898,997.9473510059897
11352,363264,126.46122850273592,989.7432578031193
11353,363296,2911.7240982134026,1013.2144134207199
11354,363328,413.47280272326594,1012.7329309753331
11355,363360,499.96992411441863,1016.5264281935229
11356,363392,7440.101403774741,1086.7758749609147
11357,363424,172.5719008566439,1086.4222880390605
11358,363456,277.6267283780522,1066.9940122445614
11359,363488,578.9129613473874,1064.3047017803226
11360,363520,698.6657478866382,1066.1488388714422
11361,363552,482.08206167002743,1057.7895201086515
11362,363584,445.4090207117296,1051.0201719736058
11363,363616,239.9205165933028,1049.8225327487128
11364,363648,960.0899373139,1054.8701671754966
11365,363680,685.6946852980335,1055.048308642216
11366,363712,317.3794441078282,1054.6320215300018
11367,363744,169.39970761567773,1054.5677542565543
11368,363776,1490.2674963032034,1066.9544698468692
11369,363808,326.4537291959836,1068.176126498437
11370,363840,4495.512107838227,1110.7891274757392
11371,363872,425.83903564061234,1109.8865336175852
11372,363904,230.22286747300348,1105.0401202493688
11373,363936,520.7552035871015,1109.4802863501607
11374,363968,3315.6883712981253,1122.6896191688988
11375,364000,2865.736189645919,1087.7986890184225
11376,364032,568.5093389959608,1088.3347625358615
11377,364064,802.2436532649207,1095.329138128938
11378,364096,1006.4039126315245,1096.8521251547713
11379,364128,2857.219047062648,1122.5000925828765
11380,364160,633.9232127920646,1126.3366575607006
11381,364192,1134.598822634598,1120.1000394747246
11382,364224,1153.3909395545445,1125.316759406665
11383,364256,684.3408911118149,1125.277328560141
11384,364288,779.8838156259978,1129.1727708965993
11385,364320,388.46172730239584,1119.2276545164586
11386,364352,311.38987467730703,1119.0270046305434
11387,364384,735.5991515732403,1121.4369442006275
11388,364416,2993.032710234896,1147.6892958619896
11389,364448,1613.110250221787,1161.8819393930357
11390,364480,726.4294921523374,1140.3263312481874
11391,364512,1367.3307480663332,1145.9939916054684
11392,364544,553.2022569285369,1147.0480826844737
11393,364576,258.38240755285796,1140.0229626692308
11394,364608,378.8097911611164,1118.3705997938366
11395,364640,484.2834914051663,1121.2419067568578
11396,364672,730.9761031289668,1115.9951807104876
11397,364704,5704.731992416423,1170.6983099368745
11398,364736,504.3659218461264,1171.7687756541338
11399,364768,652.7423933289404,1136.3249457765658
11400,364800,107.0015295872917,1134.2967122646592
11401,364832,980.1219972270345,1141.635333998376
11402,364864,441.9507811399909,1127.149034698486
11403,364896,205.259249216097,1064.0220353828843
11404,364928,1047.984131678117,1068.7149830929557
11405,364960,3398.377611120357,1098.8149454062216
11406,364992,173.27066734558622,1097.361483125595
11407,365024,1068.731499086858,1103.2463765425643
11408,365056,916.3995994890033,1109.0560975051453
11409,365088,523.5890632827181,1109.0748427015737
11410,365120,4983.849545057454,1156.3467581239843
11411,365152,200.92638714597894,1150.9694485925818
11412,365184,384.0641195538169,1151.377619686416
11413,365216,347.6601814154097,1147.5277768611218
11414,365248,2926.1148890124723,1166.709264861233
11415,365280,223.32547852956952,1165.698495119519
11416,365312,327.04008200695876,1147.1892562471453
11417,365344,150.19554137792446,1141.2230180694426
11418,365376,907.5025695916135,1146.7619545111772
11419,365408,541.4323052595378,1150.0615585455967
11420,365440,705.1587159255357,1140.9144316941426
11421,365472,629.1142073991745,1135.7759551321037
11422,365504,268.3005714839009,1128.9439129400957
11423,365536,1548.7408557039678,1080.6267024975193
11424,365568,173.68848589051456,1079.5211648627462
11425,365600,4681.425816001791,1122.1212253294468
11426,365632,493.3551697993398,1122.8049140103908
11427,365664,396.7428107453696,1124.181167740293
11428,365696,1196.1759112255702,1048.5700182550402
11429,365728,4492.529743253115,1085.2781897814662
11430,365760,171.4179212642543,1085.4010269769933
11431,365792,843.219195975195,1092.6625088732058
11432,365824,1764.5938242634911,1103.054040764605
11433,365856,198.78659805676378,1099.2090095897315
11434,365888,680.1657340275985,1101.193446617701
11435,365920,429.70230945664787,1103.34436897358
11436,365952,337.2907527556272,1100.5711317798846
11437,365984,141.14260818017917,1095.656021866807
11438,366016,473.3958673152868,1089.8494714874496
11439,366048,254.30168562488095,1069.717329667238
11440,366080,451.8039310564278,1069.4448649787855
11441,366112,810.4801162403228,1067.9407918178144
11442,366144,512.1503150843535,1055.8554757941567
11443,366176,82.12661559323803,1040.508849795691
11444,366208,183.37737575236017,1034.3624583968547
11445,366240,502.3095852980654,1035.1072836351068
11446,366272,476.1361543637022,1030.6081010721396
11447,366304,10092.946749234154,1127.1263929737265
11448,366336,1718.7242902697712,1134.588631036135
11449,366368,709.2373486649539,1133.7851084161348
11450,366400,336.6675612252909,1129.453364924405
11451,366432,15771.548627836795,1284.948737988519
11452,366464,137.82389382050545,1285.0623646416966
11453,366496,525.7646177467136,1261.2027698370298
11454,366528,821.4417244388046,1265.2824590541852
11455,366560,757.4788975146831,1267.8575487881876
11456,366592,929.7987732303911,1202.7545224827443
11457,366624,448.71342700480443,1205.515937744226
11458,366656,1305.8406770538727,1215.7980772309843
11459,366688,689.4019408125085,1216.9029670256352
11460,366720,724.7998484088635,1217.1643080308577
11461,366752,743.781180644904,1219.7812992206063
11462,366784,2813.240439550347,1243.4596134089925
11463,366816,855.9311225150162,1249.6197194682095
11464,366848,393.6907170962434,1243.9557272660331
11465,366880,667.1378608436836,1243.7701590214895
11466,366912,648.3491939598895,1247.0798565200103
11467,366944,2085.6173882242047,1266.2420333260955
11468,366976,877.9086961482483,1260.118445324546
11469,367008,58.593526076640735,1257.4398432933529
11470,367040,378.309267582867,1216.267814890799
11471,367072,285.8255476256577,1214.8676800106493
11472,367104,883.0860504010143,1221.3963118399295
11473,367136,617.6874193261382,1222.3656339973197
11474,367168,273.362234524355,1191.9423726295822
11475,367200,349.63739713437474,1166.7813847044665
11476,367232,1312.449106302672,1174.2207823775336
11477,367264,607.7303083203077,1172.2756489280875
11478,367296,2254.6949199638466,1184.7585590014107
11479,367328,1538.343060080265,1171.5697991315872
11480,367360,1025.0726715921537,1175.481293719588
11481,367392,157.657950408791,1165.71188499733
11482,367424,1251.202761177514,1166.6900032135597
11483,367456,258.77601834411666,1162.4343544858827
11484,367488,1180.9597951113658,1166.4451142807363
11485,367520,5382.780752068053,1216.3883045283928
11486,367552,749.8389841237735,1220.7727956228575
11487,367584,486.5448367681525,1218.2822524748065
11488,367616,5591.039041043999,1244.2623157828975
11489,367648,1512.7960790437157,1243.2591740711166
11490,367680,1175.8414748105415,1247.7532938976988
11491,367712,568.3749409209555,1239.7637358262452
11492,367744,1050.8514183906773,1244.7402274408666
11493,367776,682.7021239394045,1248.9834246047321
11494,367808,212.30037049901526,1247.3183303981111
11495,367840,1670.6246529071125,1259.1817420131306
11496,367872,122.29047979804766,1253.0948857798214
11497,367904,667.3632632056432,1202.7211984877135
11498,367936,793.9085192555586,1205.616624461808
11499,367968,231.49481913493915,1201.4041487198679
11500,368000,198.7811163326549,1202.3219445873217
11501,368032,799.5289348177683,1200.516013963229
11502,368064,230.52616398453824,1198.4017677916743
11503,368096,5495.0133414708835,1251.2993087142222
11504,368128,43.25187656365622,1241.2519861630778
11505,368160,108.36427470063914,1208.3518527988806
11506,368192,339.49337083655183,1210.0140798337902
11507,368224,971.1795035199024,1209.0385598781204
11508,368256,2523.91642109804,1225.1137280942107
11509,368288,412.28641195791084,1224.0007015809626
11510,368320,1222.925191527511,1186.3914580456633
11511,368352,2832.641602852405,1212.7086102027276
11512,368384,15985.924367583311,1368.7272126830226
11513,368416,166.21055169696203,1366.9127163858384
11514,368448,1505.0290509874558,1352.701858005588
11515,368480,544.8341175733166,1355.9169443960254
11516,368512,887.5704840594296,1361.5222484165502
11517,368544,1069.0988896033582,1370.7112818988044
11518,368576,642.0419912009335,1368.0566761148975
11519,368608,1358.581609718678,1376.228169159489
11520,368640,2748.231331662395,1396.6588953168575
11521,368672,720.5475638497725,1397.5732288813635
11522,368704,395.23322826000066,1398.8425554491248
11523,368736,469.66883159353773,1388.0518352080205
11524,368768,609.3386001733716,1392.408336350849
11525,368800,365.18080667824086,1349.2458862576136
11526,368832,200.7873506890355,1346.3202080665105
11527,368864,760.2094861281366,1349.9548748203379
11528,368896,558.4688137827111,1343.577803845909
11529,368928,128.20905515129854,1299.934596964891
11530,368960,1030.6420266193072,1308.5268380184416
11531,368992,2090.463079001516,1320.9992768487048
11532,369024,4511.604303132742,1348.4693816373972
11533,369056,46.21823681439417,1346.9436980249736
11534,369088,208.28615760131032,1342.2249022607107
11535,369120,1469.1273614453742,1352.6191527805981
11536,369152,1073.1680155764896,1359.9779254088069
11537,369184,1268.0822547220162,1371.2473218742255
11538,369216,166.46930440839523,1368.1780562451565
11539,369248,592.6697505028435,1371.561736893936
11540,369280,474.85074756077205,1371.7922050589796
11541,369312,1140.489414361279,1375.092298040189
11542,369344,1220.3966216976505,1382.1747611063222
11543,369376,538.3297644151158,1386.7367925945407
11544,369408,829.0897645815401,1393.1939164828325
11545,369440,183.3039858166507,1390.0038604880183
11546,369472,402.081665023805,1389.2633155946191
11547,369504,1085.4888613515636,1299.1887367157933
11548,369536,561.0371740295298,1287.6118655533908
11549,369568,215.00590801662852,1282.6695511469077
11550,369600,90.7613469087047,1280.210489003742
11551,369632,433.1148168824992,1126.8261508941987
11552,369664,137.11759475263034,1126.8190879035199
11553,369696,75.10335783084243,1122.312475304361
11554,369728,2097.2486101061404,1135.0705441610346
11555,369760,436.5693380819403,1131.8614485667074
11556,369792,508.8743140889338,1127.6522039752929
11557,369824,1853.0478444940445,1141.6955481501852
11558,369856,376.7470528793058,1132.4046119084396
11559,369888,345.2137991134474,1128.962730491449
11560,369920,363.384641189809,1125.348578419258
11561,369952,419.2778335533664,1122.103544948343
11562,369984,343.77064899088055,1097.4088470427482
11563,370016,1118.9813523146595,1100.0393493407446
11564,370048,915.34971515408,1105.2559393213228
11565,370080,337.0015247248474,1101.9545759601344
11566,370112,1324.5283728796053,1108.7163677493315
11567,370144,329.22644658423195,1091.1524583329317
11568,370176,1283.6413044297735,1095.2097844157472
11569,370208,344.3877454573475,1098.0677266095545
11570,370240,2146.6350342861906,1115.7509842765878
11571,370272,482.42001187802674,1117.7169289191115
11572,370304,551.0623911718517,1114.39669232682
11573,370336,385.09775038508883,1112.0707956374092
11574,370368,2224.275414535467,1131.5799274375202
11575,370400,356.549352897119,1131.6490469951477
11576,370432,740.1371757932237,1125.9259276900534
11577,370464,834.881148601971,1128.1974360928702
11578,370496,789.5982740891066,1113.5464696341228
11579,370528,1038.414574733411,1108.547184780654
11580,370560,499.77591708144627,1103.294217235547
11581,370592,3001.2818233428575,1131.7304559648876
11582,370624,2150.4858879720773,1140.7232872328334
11583,370656,561.272044824041,1143.7482474976327
11584,370688,1196.3773933368727,1143.9024234798876
11585,370720,443.56562806174435,1094.5102722398244
11586,370752,736.2338815578198,1094.374221214165
11587,370784,776.6126446811916,1097.2748992932952
11588,370816,1171.5239462344343,1053.0797483451997
11589,370848,130.9337787032929,1039.2611253417956
11590,370880,3394.884027844923,1061.4515508721395
11591,370912,329.2928022795639,1059.0607294857255
11592,370944,599.6093832222773,1054.5483091340416
11593,370976,1042.3683928315806,1058.1449718229633
11594,371008,364.10006368662056,1059.6629687548393
11595,371040,433.81375587324914,1047.2948597845007
11596,371072,140.6821625219006,1047.478776611739
11597,371104,715.7207332700947,1047.9623513123836
11598,371136,506.21310953587937,1045.0853972151867
11599,371168,464.2610915932586,1047.41305993977
11600,371200,290.029589179217,1048.3255446682356
11601,371232,1279.6302157314733,1053.126557477373
11602,371264,1160.7059362073642,1062.4283551996011
11603,371296,640.220947118469,1013.8804312560768
11604,371328,120.7113599173395,1014.6550260896136
11605,371360,206.99352488932752,1015.6413185915005
11606,371392,221.91012036489732,1014.465486086784
11607,371424,127.98909617971279,1006.0335820133821
11608,371456,1620.5975953472887,997.0003937558745
11609,371488,286.86096097560835,995.7461392460514
11610,371520,192.00325197503557,985.4369198505268
11611,371552,4722.993384915824,1004.3404376711611
11612,371584,523.6400088165692,849.7175940834936
11613,371616,520.8850782813735,853.2643393493378
11614,371648,395.75138535636256,842.1715626930268
11615,371680,959.8952019399621,846.3221735366933
11616,371712,1707.5029326827455,854.5214980229264
11617,371744,353.50300930824693,847.3655392199753
11618,371776,653.7410637938674,847.4825299459047
11619,371808,426.298963793468,838.1597034866526
11620,371840,433.93860884823255,815.016776258511
11621,371872,604.4150535802202,813.8554511558153
11622,371904,477.62852500204394,814.6794041232358
11623,371936,868.1550606079419,818.6642664133798
11624,371968,182.4457509899955,814.395337921546
11625,372000,466.5168402309309,815.408698257073
11626,372032,1226.4310415981533,825.6651351661641
11627,372064,968.7664715674138,827.7507050205569
11628,372096,262.218081079674,824.7881976935265
11629,372128,1282.7676786085049,836.3337839280986
11630,372160,353.36765288986606,829.5610401908042
11631,372192,480.3847972179656,813.4602573729688
11632,372224,89.13889074054835,769.2356032490469
11633,372256,590.5611650739404,774.6790325316423
11634,372288,604.8134560883573,778.6443055165126
11635,372320,404.62368999465997,767.9992688020054
11636,372352,206.3853793499894,759.3314424397405
11637,372384,237.91966812669352,749.0298165737873
11638,372416,227.7398764540903,749.6425222942443
11639,372448,609.1566682669327,749.8073914718851
11640,372480,1989.049496302866,764.949378959306
11641,372512,832.1125329233705,761.8656101449269
11642,372544,433.7185732091767,753.9988296600421
11643,372576,172.8797590826469,750.3443296067176
11644,372608,325.7396100461629,745.3108280613637
11645,372640,1119.9230588493363,754.6770187916906
11646,372672,723.3387197645689,757.8895893390983
11647,372704,380.14936353163995,750.8361943608991
11648,372736,15919.990343336625,904.42572605397
11649,372768,1177.133091678546,914.0469978905893
11650,372800,485.4164449438935,917.993548870941
11651,372832,627.2779831576393,919.9351805336923
11652,372864,1311.8553934145716,931.6825585203119
11653,372896,144.55115764788897,932.3770365184823
11654,372928,292.6808652948994,914.33135907037
11655,372960,207.68587047765277,912.0425243943272
11656,372992,1298.4905666997681,919.9386869204354
11657,373024,824.5237567349869,909.6534460428447
11658,373056,2578.5435268611204,931.6714107826629
11659,373088,966.4815509573858,937.8840883011022
11660,373120,543.8796459048757,939.6890383482528
11661,373152,1353.5125099336285,949.0313851120554
11662,373184,338.7263511323937,948.9809421334706
11663,373216,266.6302748144307,940.4574313584684
11664,373248,1299.0942463589756,944.2948766705174
11665,373280,679.2498644303299,947.7173600675723
11666,373312,432.99184226053217,938.8019947613816
11667,373344,1200.3481549459243,947.5132118449985
11668,373376,1171.0500646020287,946.387299446721
11669,373408,609.0170951376989,949.0335929435246
11670,373440,337.41016234023675,930.9413442240649
11671,373472,528.514794898766,931.4022920542724
11672,373504,1958.4453756065955,945.4761218986197
11673,373536,294.7626937767535,944.5727713325363
11674,373568,323.85681031656975,925.5685852903473
11675,373600,498.5621560292818,926.9887133216689
11676,373632,73.39505326309279,920.3212920963679
11677,373664,1170.1468451373191,923.6739490617214
11678,373696,1149.226975920956,927.2702360800398
11679,373728,215.13547604102027,919.0374450931159
11680,373760,845.055075213115,922.4902366744326
11681,373792,1184.0674343425462,904.3180927844295
11682,373824,312.02652134863786,885.9334991181951
11683,373856,181.6348199923638,882.1371268698782
11684,373888,1831.16587519597,888.4850116884693
11685,373920,433.6075203788031,888.3854306116399
11686,373952,1067.0526348276092,891.6936181443377
11687,373984,4106.3955636740975,924.9914473342668
11688,374016,1995.8603276726085,933.2348111486485
11689,374048,1449.2985469953537,946.4184588315692
11690,374080,235.29083641286957,914.8225269172486
11691,374112,715.6650726868352,918.6862496213214
11692,374144,970.2343469490731,922.3924992585894
11693,374176,813.7952943129402,920.1067682734031
11694,374208,830.7507653202663,924.7732752897396
11695,374240,9227.624321642308,1012.71138094743
11696,374272,1274.6365567369573,1024.0509248895805
11697,374304,353.4687772828677,1020.4284053297082
11698,374336,1335.8950919898539,1028.725225154248
11699,374368,318.5833917238257,1027.2684481555539
11700,374400,340.44883918210337,1027.7726406555828
11701,374432,965.1535170411055,1024.6278736686788
11702,374464,1901.9205966247307,1032.0400202728524
11703,374496,264.3303848808747,1028.2811146504764
11704,374528,5020.454275299933,1077.2785438043024
11705,374560,123.87383555647631,1076.447346910974
11706,374592,349.9006348928061,1077.7272520562528
11707,374624,891.0495771830232,1085.357856866286
11708,374656,486.5437634235717,1074.017318547049
11709,374688,2228.4143845738176,1093.432852783031
11710,374720,224.79452309014724,1093.760765494182
11711,374752,974.7517476196118,1056.2783491212201
11712,374784,310.8780426472246,1054.1507294595267
11713,374816,783.8345670253653,1056.7802243469666
11714,374848,1468.4045405377024,1067.50675589878
11715,374880,691.2691770456807,1064.8204956498373
11716,374912,198.6982196306587,1049.7324485193164
11717,374944,417.6719567256093,1050.37413799349
11718,374976,397.47713177354956,1047.8114986732867
11719,375008,185.34380052491508,1045.401947040601
11720,375040,656.9670775988118,1047.632231728107
11721,375072,398.0512561230511,1045.5685937535352
11722,375104,438.5271952647167,1045.1775804561619
11723,375136,191.38565717001325,1038.4098864217824
11724,375168,865.7638022169486,1045.2430669340522
11725,375200,1057.5418818324347,1051.1533173500675
11726,375232,1806.3062946959274,1056.952069881045
11727,375264,476.6579914986267,1052.0309850803571
11728,375296,1576.1568363255008,1065.1703726328155
11729,375328,246.8577534542975,1054.8112733812734
11730,375360,479.9377875338141,1056.076974727713
11731,375392,1151.6679915000145,1062.7898066705334
11732,375424,310.4305154576502,1065.0027229177042
11733,375456,261.77475143408503,1061.7148587813058
11734,375488,3004.908194676425,1085.7158061671864
11735,375520,603.7562500100437,1087.7071317673403
11736,375552,670.6509943239812,1092.3497879170802
11737,375584,179.04966956960325,1091.7610879315093
11738,375616,377.40474477116646,1093.25773661468
11739,375648,361.39358699249914,1090.7801058019356
11740,375680,988.5655390390533,1080.7752662292976
11741,375712,1314.6244690979922,1085.600385591044
11742,375744,576.4876242659551,1087.0280761016118
11743,375776,394.3048618651133,1089.2423271294365
11744,375808,401.2027874808376,1089.996958903783
11745,375840,933.2117789947979,1088.1298461052374
11746,375872,227.90768237917163,1083.1755357313837
11747,375904,756.1845206177567,1086.9358873022447
11748,375936,262.5241376201307,930.3612252450799
11749,375968,364.0482748105989,922.2303770764005
11750,376000,377.0515377366264,921.1467280043278
11751,376032,1738.9339887110216,932.2632880598615
11752,376064,622.0201280613162,925.364935406329
11753,376096,1639.1431496835407,940.3108553266856
11754,376128,96.57782035871078,938.3498248773236
11755,376160,290.92928194030407,939.1822589919501
11756,376192,44198.22976035808,1368.1796509285332
11757,376224,793.369623608547,1367.868109597269
11758,376256,1189.7367637506507,1353.9800419661642
11759,376288,1751.5368941084255,1361.8305953976749
11760,376320,2220.966293192984,1378.601461870556
11761,376352,711.3989113156643,1372.180325884376
11762,376384,142.39707965894243,1370.2170331696416
11763,376416,2203.735585968163,1389.588086281179
11764,376448,657.3909720407419,1383.1710535379966
11765,376480,749.5102340121806,1383.873657233815
11766,376512,255.32147797780806,1382.0969535909878
11767,376544,383.1470616107626,1373.9249426576364
11768,376576,875.5593748633747,1370.9700357602499
11769,376608,1565.5600119495373,1380.5354649283681
11770,376640,371.4202353936689,1380.8755656589026
11771,376672,298.7387454412389,1378.5778051643274
