label,batch,memory_mb,delta_from_start_mb
batch,2877.0,391.52734375,72.55859375
batch,2878.0,391.52734375,72.55859375
batch,2879.0,391.52734375,72.55859375
batch,2880.0,391.52734375,72.55859375
batch,2881.0,391.52734375,72.55859375
batch,2882.0,391.52734375,72.55859375
batch,2883.0,391.54296875,72.57421875
batch,2884.0,391.54296875,72.57421875
batch,2885.0,391.54296875,72.57421875
batch,2886.0,391.54296875,72.57421875
batch,2887.0,391.54296875,72.57421875
batch,2888.0,391.54296875,72.57421875
batch,2889.0,391.54296875,72.57421875
batch,2890.0,391.54296875,72.57421875
batch,2891.0,391.546875,72.578125
batch,2892.0,391.546875,72.578125
batch,2893.0,391.546875,72.578125
batch,2894.0,391.546875,72.578125
batch,2895.0,391.546875,72.578125
batch,2896.0,391.546875,72.578125
batch,2897.0,391.546875,72.578125
batch,2898.0,391.55078125,72.58203125
batch,2899.0,391.55078125,72.58203125
batch,2900.0,391.55078125,72.58203125
batch,2901.0,391.55078125,72.58203125
batch,2902.0,391.55078125,72.58203125
batch,2903.0,391.55078125,72.58203125
batch,2904.0,391.55078125,72.58203125
batch,2905.0,391.55078125,72.58203125
batch,2906.0,391.55078125,72.58203125
batch,2907.0,391.5546875,72.5859375
batch,2908.0,391.5546875,72.5859375
batch,2909.0,391.5546875,72.5859375
batch,2910.0,391.5546875,72.5859375
batch,2911.0,391.5546875,72.5859375
batch,2912.0,391.5546875,72.5859375
batch,2913.0,391.5546875,72.5859375
batch,2914.0,391.5546875,72.5859375
batch,2915.0,391.5546875,72.5859375
batch,2916.0,391.5546875,72.5859375
batch,2917.0,391.5546875,72.5859375
batch,2918.0,391.5546875,72.5859375
batch,2919.0,391.5546875,72.5859375
batch,2920.0,391.5546875,72.5859375
batch,2921.0,391.5546875,72.5859375
batch,2922.0,391.5546875,72.5859375
batch,2923.0,391.5546875,72.5859375
batch,2924.0,391.5546875,72.5859375
batch,2925.0,391.5546875,72.5859375
batch,2926.0,391.5546875,72.5859375
batch,2927.0,391.5546875,72.5859375
batch,2928.0,391.5546875,72.5859375
batch,2929.0,391.5546875,72.5859375
batch,2930.0,391.55859375,72.58984375
batch,2931.0,391.55859375,72.58984375
batch,2932.0,391.55859375,72.58984375
batch,2933.0,391.55859375,72.58984375
batch,2934.0,391.55859375,72.58984375
batch,2935.0,391.55859375,72.58984375
batch,2936.0,391.55859375,72.58984375
batch,2937.0,391.55859375,72.58984375
batch,2938.0,391.55859375,72.58984375
batch,2939.0,391.5625,72.59375
batch,2940.0,391.5625,72.59375
batch,2941.0,391.5625,72.59375
batch,2942.0,391.5625,72.59375
batch,2943.0,391.5625,72.59375
batch,2944.0,391.5625,72.59375
batch,2945.0,391.5625,72.59375
batch,2946.0,391.5625,72.59375
batch,2947.0,391.5625,72.59375
batch,2948.0,391.5625,72.59375
batch,2949.0,391.5625,72.59375
batch,2950.0,391.5625,72.59375
batch,2951.0,391.5625,72.59375
batch,2952.0,391.5625,72.59375
batch,2953.0,391.5625,72.59375
batch,2954.0,391.56640625,72.59765625
batch,2955.0,391.56640625,72.59765625
batch,2956.0,391.56640625,72.59765625
batch,2957.0,391.56640625,72.59765625
batch,2958.0,391.56640625,72.59765625
batch,2959.0,391.56640625,72.59765625
batch,2960.0,391.56640625,72.59765625
batch,2961.0,391.5703125,72.6015625
batch,2962.0,391.5703125,72.6015625
batch,2963.0,391.5703125,72.6015625
batch,2964.0,391.5703125,72.6015625
batch,2965.0,391.5703125,72.6015625
batch,2966.0,391.5703125,72.6015625
batch,2967.0,391.5703125,72.6015625
batch,2968.0,391.5703125,72.6015625
batch,2969.0,391.5703125,72.6015625
batch,2970.0,391.5703125,72.6015625
batch,2971.0,391.57421875,72.60546875
batch,2972.0,391.57421875,72.60546875
batch,2973.0,391.57421875,72.60546875
batch,2974.0,391.57421875,72.60546875
batch,2975.0,391.57421875,72.60546875
batch,2976.0,391.57421875,72.60546875
batch,2977.0,391.57421875,72.60546875
batch,2978.0,391.57421875,72.60546875
batch,2979.0,391.57421875,72.60546875
batch,2980.0,391.57421875,72.60546875
batch,2981.0,391.57421875,72.60546875
batch,2982.0,391.57421875,72.60546875
batch,2983.0,391.57421875,72.60546875
batch,2984.0,391.57421875,72.60546875
batch,2985.0,391.57421875,72.60546875
batch,2986.0,391.57421875,72.60546875
batch,2987.0,391.578125,72.609375
batch,2988.0,391.578125,72.609375
batch,2989.0,391.578125,72.609375
batch,2990.0,391.578125,72.609375
batch,2991.0,391.578125,72.609375
batch,2992.0,391.578125,72.609375
batch,2993.0,391.58203125,72.61328125
batch,2994.0,391.58203125,72.61328125
batch,2995.0,391.58203125,72.61328125
batch,2996.0,391.58203125,72.61328125
batch,2997.0,391.58203125,72.61328125
batch,2998.0,391.58203125,72.61328125
batch,2999.0,391.58203125,72.61328125
batch,3000.0,391.58203125,72.61328125
batch,3001.0,391.5859375,72.6171875
batch,3002.0,391.5859375,72.6171875
batch,3003.0,391.5859375,72.6171875
batch,3004.0,391.5859375,72.6171875
batch,3005.0,391.5859375,72.6171875
batch,3006.0,391.5859375,72.6171875
batch,3007.0,391.5859375,72.6171875
batch,3008.0,391.5859375,72.6171875
batch,3009.0,391.5859375,72.6171875
batch,3010.0,391.5859375,72.6171875
batch,3011.0,391.5859375,72.6171875
batch,3012.0,391.5859375,72.6171875
batch,3013.0,391.5859375,72.6171875
batch,3014.0,391.5859375,72.6171875
batch,3015.0,391.58984375,72.62109375
batch,3016.0,391.58984375,72.62109375
batch,3017.0,391.58984375,72.62109375
batch,3018.0,391.58984375,72.62109375
batch,3019.0,391.58984375,72.62109375
batch,3020.0,391.58984375,72.62109375
batch,3021.0,391.58984375,72.62109375
batch,3022.0,391.58984375,72.62109375
batch,3023.0,391.58984375,72.62109375
batch,3024.0,391.58984375,72.62109375
batch,3025.0,391.59375,72.625
batch,3026.0,391.59375,72.625
batch,3027.0,391.59375,72.625
batch,3028.0,391.59375,72.625
batch,3029.0,391.59375,72.625
batch,3030.0,391.59375,72.625
batch,3031.0,391.59375,72.625
batch,3032.0,391.59375,72.625
batch,3033.0,391.59375,72.625
batch,3034.0,391.59765625,72.62890625
batch,3035.0,391.59765625,72.62890625
batch,3036.0,391.59765625,72.62890625
batch,3037.0,391.59765625,72.62890625
batch,3038.0,391.59765625,72.62890625
batch,3039.0,391.59765625,72.62890625
batch,3040.0,391.59765625,72.62890625
batch,3041.0,391.59765625,72.62890625
batch,3042.0,391.59765625,72.62890625
batch,3043.0,391.59765625,72.62890625
batch,3044.0,391.59765625,72.62890625
batch,3045.0,391.59765625,72.62890625
batch,3046.0,391.59765625,72.62890625
batch,3047.0,391.59765625,72.62890625
batch,3048.0,391.59765625,72.62890625
batch,3049.0,391.59765625,72.62890625
batch,3050.0,391.59765625,72.62890625
batch,3051.0,391.59765625,72.62890625
batch,3052.0,391.59765625,72.62890625
batch,3053.0,391.59765625,72.62890625
batch,3054.0,391.59765625,72.62890625
batch,3055.0,391.59765625,72.62890625
batch,3056.0,391.59765625,72.62890625
batch,3057.0,391.59765625,72.62890625
batch,3058.0,391.59765625,72.62890625
batch,3059.0,391.59765625,72.62890625
batch,3060.0,391.59765625,72.62890625
batch,3061.0,391.59765625,72.62890625
batch,3062.0,391.59765625,72.62890625
batch,3063.0,391.59765625,72.62890625
batch,3064.0,391.59765625,72.62890625
batch,3065.0,391.59765625,72.62890625
batch,3066.0,391.6015625,72.6328125
batch,3067.0,391.6015625,72.6328125
batch,3068.0,391.6015625,72.6328125
batch,3069.0,391.6015625,72.6328125
batch,3070.0,391.6015625,72.6328125
batch,3071.0,391.6015625,72.6328125
batch,3072.0,391.6015625,72.6328125
batch,3073.0,391.6015625,72.6328125
batch,3074.0,391.6015625,72.6328125
batch,3075.0,391.6015625,72.6328125
batch,3076.0,391.6015625,72.6328125
batch,3077.0,391.60546875,72.63671875
batch,3078.0,391.60546875,72.63671875
batch,3079.0,391.60546875,72.63671875
batch,3080.0,391.60546875,72.63671875
batch,3081.0,391.60546875,72.63671875
batch,3082.0,391.60546875,72.63671875
batch,3083.0,391.60546875,72.63671875
batch,3084.0,391.60546875,72.63671875
batch,3085.0,391.60546875,72.63671875
batch,3086.0,391.60546875,72.63671875
batch,3087.0,391.60546875,72.63671875
batch,3088.0,391.62109375,72.65234375
batch,3089.0,391.62109375,72.65234375
batch,3090.0,391.62109375,72.65234375
batch,3091.0,391.62109375,72.65234375
batch,3092.0,391.62109375,72.65234375
batch,3093.0,391.62109375,72.65234375
batch,3094.0,391.62109375,72.65234375
batch,3095.0,391.62109375,72.65234375
batch,3096.0,391.62109375,72.65234375
batch,3097.0,391.62109375,72.65234375
batch,3098.0,391.625,72.65625
batch,3099.0,391.625,72.65625
batch,3100.0,391.625,72.65625
batch,3101.0,391.625,72.65625
batch,3102.0,391.625,72.65625
batch,3103.0,391.625,72.65625
batch,3104.0,391.625,72.65625
batch,3105.0,391.625,72.65625
batch,3106.0,391.625,72.65625
batch,3107.0,391.625,72.65625
batch,3108.0,391.625,72.65625
batch,3109.0,391.625,72.65625
batch,3110.0,391.625,72.65625
batch,3111.0,391.625,72.65625
batch,3112.0,391.625,72.65625
batch,3113.0,391.625,72.65625
batch,3114.0,391.625,72.65625
batch,3115.0,391.625,72.65625
batch,3116.0,391.625,72.65625
batch,3117.0,391.625,72.65625
batch,3118.0,391.625,72.65625
batch,3119.0,391.625,72.65625
batch,3120.0,391.62890625,72.66015625
batch,3121.0,391.62890625,72.66015625
batch,3122.0,391.62890625,72.66015625
batch,3123.0,391.62890625,72.66015625
batch,3124.0,391.62890625,72.66015625
batch,3125.0,391.62890625,72.66015625
batch,3126.0,391.62890625,72.66015625
batch,3127.0,391.62890625,72.66015625
batch,3128.0,391.62890625,72.66015625
batch,3129.0,391.62890625,72.66015625
batch,3130.0,391.6328125,72.6640625
batch,3131.0,391.6328125,72.6640625
batch,3132.0,391.6328125,72.6640625
batch,3133.0,391.6328125,72.6640625
batch,3134.0,391.6328125,72.6640625
batch,3135.0,391.6328125,72.6640625
batch,3136.0,391.6328125,72.6640625
batch,3137.0,391.6328125,72.6640625
batch,3138.0,391.6328125,72.6640625
batch,3139.0,391.6328125,72.6640625
batch,3140.0,391.6328125,72.6640625
batch,3141.0,391.6328125,72.6640625
batch,3142.0,391.6328125,72.6640625
batch,3143.0,391.6328125,72.6640625
batch,3144.0,391.6328125,72.6640625
batch,3145.0,391.6328125,72.6640625
batch,3146.0,391.6328125,72.6640625
batch,3147.0,391.6328125,72.6640625
batch,3148.0,391.6328125,72.6640625
batch,3149.0,391.6328125,72.6640625
batch,3150.0,391.6328125,72.6640625
batch,3151.0,391.6328125,72.6640625
batch,3152.0,391.63671875,72.66796875
batch,3153.0,391.63671875,72.66796875
batch,3154.0,391.63671875,72.66796875
batch,3155.0,391.63671875,72.66796875
batch,3156.0,391.63671875,72.66796875
batch,3157.0,391.63671875,72.66796875
batch,3158.0,391.63671875,72.66796875
batch,3159.0,391.63671875,72.66796875
batch,3160.0,391.63671875,72.66796875
batch,3161.0,391.63671875,72.66796875
batch,3162.0,391.640625,72.671875
batch,3163.0,391.640625,72.671875
batch,3164.0,391.640625,72.671875
batch,3165.0,391.640625,72.671875
batch,3166.0,391.640625,72.671875
batch,3167.0,391.640625,72.671875
batch,3168.0,391.640625,72.671875
batch,3169.0,391.640625,72.671875
batch,3170.0,391.640625,72.671875
batch,3171.0,391.640625,72.671875
batch,3172.0,391.640625,72.671875
batch,3173.0,391.640625,72.671875
batch,3174.0,391.640625,72.671875
batch,3175.0,391.640625,72.671875
batch,3176.0,391.640625,72.671875
batch,3177.0,391.640625,72.671875
batch,3178.0,391.640625,72.671875
batch,3179.0,391.640625,72.671875
batch,3180.0,391.640625,72.671875
batch,3181.0,391.640625,72.671875
batch,3182.0,391.640625,72.671875
batch,3183.0,391.640625,72.671875
batch,3184.0,391.64453125,72.67578125
batch,3185.0,391.64453125,72.67578125
batch,3186.0,391.64453125,72.67578125
batch,3187.0,391.64453125,72.67578125
batch,3188.0,391.64453125,72.67578125
batch,3189.0,391.64453125,72.67578125
batch,3190.0,391.64453125,72.67578125
batch,3191.0,391.64453125,72.67578125
batch,3192.0,391.64453125,72.67578125
batch,3193.0,391.64453125,72.67578125
batch,3194.0,391.6484375,72.6796875
batch,3195.0,391.6484375,72.6796875
batch,3196.0,391.6484375,72.6796875
batch,3197.0,391.6484375,72.6796875
batch,3198.0,391.6484375,72.6796875
batch,3199.0,391.65234375,72.68359375
batch,3200.0,391.65234375,72.68359375
batch,3201.0,391.65234375,72.68359375
batch,3202.0,391.65234375,72.68359375
batch,3203.0,391.65234375,72.68359375
batch,3204.0,391.65234375,72.68359375
batch,3205.0,391.65234375,72.68359375
batch,3206.0,391.65234375,72.68359375
batch,3207.0,391.65234375,72.68359375
batch,3208.0,391.65234375,72.68359375
batch,3209.0,391.65234375,72.68359375
batch,3210.0,391.65234375,72.68359375
batch,3211.0,391.65234375,72.68359375
batch,3212.0,391.65234375,72.68359375
batch,3213.0,391.65234375,72.68359375
batch,3214.0,391.65234375,72.68359375
batch,3215.0,391.65625,72.6875
batch,3216.0,391.65625,72.6875
batch,3217.0,391.65625,72.6875
batch,3218.0,391.65625,72.6875
batch,3219.0,391.65625,72.6875
batch,3220.0,391.65625,72.6875
batch,3221.0,391.65625,72.6875
batch,3222.0,391.65625,72.6875
batch,3223.0,391.65625,72.6875
batch,3224.0,391.65625,72.6875
batch,3225.0,391.65625,72.6875
batch,3226.0,391.66015625,72.69140625
batch,3227.0,391.66015625,72.69140625
batch,3228.0,391.66015625,72.69140625
batch,3229.0,391.66015625,72.69140625
batch,3230.0,391.66015625,72.69140625
batch,3231.0,391.66015625,72.69140625
batch,3232.0,391.66015625,72.69140625
batch,3233.0,391.66015625,72.69140625
batch,3234.0,391.66015625,72.69140625
batch,3235.0,391.66015625,72.69140625
batch,3236.0,391.66015625,72.69140625
batch,3237.0,391.66015625,72.69140625
batch,3238.0,391.66015625,72.69140625
batch,3239.0,391.66015625,72.69140625
batch,3240.0,391.66015625,72.69140625
batch,3241.0,391.66015625,72.69140625
batch,3242.0,391.66015625,72.69140625
batch,3243.0,391.66015625,72.69140625
batch,3244.0,391.66015625,72.69140625
batch,3245.0,391.66015625,72.69140625
batch,3246.0,391.66015625,72.69140625
batch,3247.0,391.671875,72.703125
batch,3248.0,391.671875,72.703125
batch,3249.0,391.671875,72.703125
batch,3250.0,391.671875,72.703125
batch,3251.0,391.671875,72.703125
batch,3252.0,391.671875,72.703125
batch,3253.0,391.671875,72.703125
batch,3254.0,391.671875,72.703125
batch,3255.0,391.671875,72.703125
batch,3256.0,391.671875,72.703125
batch,3257.0,391.67578125,72.70703125
batch,3258.0,391.67578125,72.70703125
batch,3259.0,391.67578125,72.70703125
batch,3260.0,391.67578125,72.70703125
batch,3261.0,391.67578125,72.70703125
batch,3262.0,391.67578125,72.70703125
batch,3263.0,391.67578125,72.70703125
batch,3264.0,391.67578125,72.70703125
batch,3265.0,391.6796875,72.7109375
batch,3266.0,391.6796875,72.7109375
batch,3267.0,391.6796875,72.7109375
batch,3268.0,391.6796875,72.7109375
batch,3269.0,391.6796875,72.7109375
batch,3270.0,391.6796875,72.7109375
batch,3271.0,391.6796875,72.7109375
batch,3272.0,391.6796875,72.7109375
batch,3273.0,391.6796875,72.7109375
batch,3274.0,391.6796875,72.7109375
batch,3275.0,391.6796875,72.7109375
batch,3276.0,391.6796875,72.7109375
batch,3277.0,391.6796875,72.7109375
batch,3278.0,391.6796875,72.7109375
batch,3279.0,391.68359375,72.71484375
batch,3280.0,391.68359375,72.71484375
batch,3281.0,391.68359375,72.71484375
batch,3282.0,391.68359375,72.71484375
batch,3283.0,391.68359375,72.71484375
batch,3284.0,391.68359375,72.71484375
batch,3285.0,391.68359375,72.71484375
batch,3286.0,391.68359375,72.71484375
batch,3287.0,391.68359375,72.71484375
batch,3288.0,391.68359375,72.71484375
batch,3289.0,391.6875,72.71875
batch,3290.0,391.6875,72.71875
batch,3291.0,391.6875,72.71875
batch,3292.0,391.6875,72.71875
batch,3293.0,391.6875,72.71875
batch,3294.0,391.6875,72.71875
batch,3295.0,391.6875,72.71875
batch,3296.0,391.6875,72.71875
batch,3297.0,391.6875,72.71875
batch,3298.0,391.6875,72.71875
batch,3299.0,391.6875,72.71875
batch,3300.0,391.6875,72.71875
batch,3301.0,391.6875,72.71875
batch,3302.0,391.6875,72.71875
batch,3303.0,391.6875,72.71875
batch,3304.0,391.6875,72.71875
batch,3305.0,391.6875,72.71875
batch,3306.0,391.6875,72.71875
batch,3307.0,391.6875,72.71875
batch,3308.0,391.6875,72.71875
batch,3309.0,391.6875,72.71875
batch,3310.0,391.6875,72.71875
batch,3311.0,391.69140625,72.72265625
batch,3312.0,391.69140625,72.72265625
batch,3313.0,391.69140625,72.72265625
batch,3314.0,391.69140625,72.72265625
batch,3315.0,391.69140625,72.72265625
batch,3316.0,391.69140625,72.72265625
batch,3317.0,391.69140625,72.72265625
batch,3318.0,391.69140625,72.72265625
batch,3319.0,391.69140625,72.72265625
batch,3320.0,391.69140625,72.72265625
batch,3321.0,391.6953125,72.7265625
batch,3322.0,391.6953125,72.7265625
batch,3323.0,391.6953125,72.7265625
batch,3324.0,391.6953125,72.7265625
batch,3325.0,391.6953125,72.7265625
batch,3326.0,391.6953125,72.7265625
batch,3327.0,391.6953125,72.7265625
batch,3328.0,391.69921875,72.73046875
batch,3329.0,391.69921875,72.73046875
batch,3330.0,391.69921875,72.73046875
batch,3331.0,391.69921875,72.73046875
batch,3332.0,391.69921875,72.73046875
batch,3333.0,391.69921875,72.73046875
batch,3334.0,391.69921875,72.73046875
batch,3335.0,391.69921875,72.73046875
batch,3336.0,391.69921875,72.73046875
batch,3337.0,391.69921875,72.73046875
batch,3338.0,391.69921875,72.73046875
batch,3339.0,391.69921875,72.73046875
batch,3340.0,391.69921875,72.73046875
batch,3341.0,391.69921875,72.73046875
batch,3342.0,391.703125,72.734375
batch,3343.0,391.703125,72.734375
batch,3344.0,391.703125,72.734375
batch,3345.0,391.703125,72.734375
batch,3346.0,391.703125,72.734375
batch,3347.0,391.703125,72.734375
batch,3348.0,391.703125,72.734375
batch,3349.0,391.703125,72.734375
batch,3350.0,391.703125,72.734375
batch,3351.0,391.703125,72.734375
batch,3352.0,391.703125,72.734375
batch,3353.0,391.70703125,72.73828125
batch,3354.0,391.70703125,72.73828125
batch,3355.0,391.70703125,72.73828125
batch,3356.0,391.70703125,72.73828125
batch,3357.0,391.70703125,72.73828125
batch,3358.0,391.70703125,72.73828125
batch,3359.0,391.70703125,72.73828125
batch,3360.0,391.70703125,72.73828125
batch,3361.0,391.70703125,72.73828125
batch,3362.0,391.70703125,72.73828125
batch,3363.0,391.70703125,72.73828125
batch,3364.0,391.70703125,72.73828125
batch,3365.0,391.70703125,72.73828125
batch,3366.0,391.70703125,72.73828125
batch,3367.0,391.70703125,72.73828125
batch,3368.0,391.70703125,72.73828125
batch,3369.0,391.70703125,72.73828125
batch,3370.0,391.70703125,72.73828125
batch,3371.0,391.70703125,72.73828125
batch,3372.0,391.70703125,72.73828125
batch,3373.0,391.70703125,72.73828125
batch,3374.0,391.7109375,72.7421875
batch,3375.0,391.7109375,72.7421875
batch,3376.0,391.7109375,72.7421875
batch,3377.0,391.7109375,72.7421875
batch,3378.0,391.7109375,72.7421875
batch,3379.0,391.7109375,72.7421875
batch,3380.0,391.7109375,72.7421875
batch,3381.0,391.7109375,72.7421875
batch,3382.0,391.7109375,72.7421875
batch,3383.0,391.7109375,72.7421875
batch,3384.0,391.7109375,72.7421875
batch,3385.0,391.71484375,72.74609375
batch,3386.0,391.71484375,72.74609375
batch,3387.0,391.71484375,72.74609375
batch,3388.0,391.71484375,72.74609375
batch,3389.0,391.71484375,72.74609375
batch,3390.0,391.71484375,72.74609375
batch,3391.0,391.71484375,72.74609375
batch,3392.0,391.71875,72.75
batch,3393.0,391.71875,72.75
batch,3394.0,391.71875,72.75
batch,3395.0,391.71875,72.75
batch,3396.0,391.71875,72.75
batch,3397.0,391.71875,72.75
batch,3398.0,391.71875,72.75
batch,3399.0,391.71875,72.75
batch,3400.0,391.71875,72.75
batch,3401.0,391.71875,72.75
batch,3402.0,391.71875,72.75
batch,3403.0,391.71875,72.75
batch,3404.0,391.71875,72.75
batch,3405.0,391.71875,72.75
batch,3406.0,391.72265625,72.75390625
batch,3407.0,391.72265625,72.75390625
batch,3408.0,391.72265625,72.75390625
batch,3409.0,391.72265625,72.75390625
batch,3410.0,391.72265625,72.75390625
batch,3411.0,391.72265625,72.75390625
batch,3412.0,391.72265625,72.75390625
batch,3413.0,391.72265625,72.75390625
